,,,,,Grade 3,,,,,Grade 4,,,,,Grade 5,,,,,Grade 6,,,,,Grade 7,,,,,Grade 8,,,,,Grade 11,,,,,,
33,Fayette,01,6175,Starmont,6,31,37,83.8,,3,41,44,93.2,,11,26,37,70.3,,14,34,48,70.8,,8,31,39,79.5,,9,33,42,78.6,,7,38,45,84.4,,,
11,Buena Vista,05,6219,Storm Lake,19,108,127,85.0,,51,92,143,64.3,,79,97,176,55.1,,53,97,150,64.7,,28,126,154,81.8,,61,89,150,59.3,,27,106,133,79.7,,,
40,Hamilton,05,6246,Stratford,small N,small N,small N,small N,,2,12,14,85.7,,small N,small N,small N,small N,,small N,small N,small N,small N,,0,0,0,,,0,0,0,,,0,0,0,,,,
39,Guthrie,11,6264,West Central Valley,3,54,57,94.7,,6,55,61,90.2,,6,48,54,88.9,,6,51,57,89.5,,2,60,62,96.8,,8,52,60,86.7,,5,50,55,90.9,,,
09,Bremer,07,6273,Sumner-Fredericksburg,16,55,71,77.5,,7,55,62,88.7,,5,53,58,91.4,,9,48,57,84.2,,9,50,59,84.7,,15,33,48,68.8,,6,55,61,90.2,,,
16,Cedar,10,6408,Tipton,9,63,72,87.5,,6,58,64,90.6,,18,53,71,74.6,,23,50,73,68.5,,9,68,77,88.3,,9,65,74,87.8,,7,57,64,89.1,,,
78,Pottawattamie,13,6453,Treynor,3,51,54,94.4,,8,55,63,87.3,,5,64,69,92.8,,7,54,61,88.5,,3,61,64,95.3,,7,48,55,87.3,,5,55,60,91.7,,,
78,Pottawattamie,13,6460,Tri-Center,8,36,44,81.8,,7,30,37,81.1,,14,31,45,68.9,,10,36,46,78.3,,7,49,56,87.5,,6,39,45,86.7,,0,55,55,100.0,,,
54,Keokuk,15,6462,Tri-County,1,9,10,90.0,,8,8,16,50.0,,5,19,24,79.2,,9,3,12,25.0,,6,9,15,60.0,,3,13,16,81.3,,2,19,21,90.5,,,
09,Bremer,07,6471,Tripoli,3,15,18,83.3,,3,23,26,88.5,,8,28,36,77.8,,4,16,20,80.0,,3,32,35,91.4,,12,24,36,66.7,,8,20,28,71.4,,,
96,Winneshiek,01,6509,Turkey Valley,4,20,24,83.3,,1,18,19,94.7,,1,21,22,95.5,,0,20,20,100.0,,2,10,12,83.3,,2,34,36,94.4,,1,35,36,97.2,,,
63,Marion,11,6512,Twin Cedars,6,21,27,77.8,,10,21,31,67.7,,6,13,19,68.4,,5,12,17,70.6,,3,16,19,84.2,,11,11,22,50.0,,10,21,31,67.7,,,
46,Humboldt,05,6516,Twin Rivers,small N,small N,small N,small N,,small N,small N,small N,small N,,small N,small N,small N,small N,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,
78,Pottawattamie,13,6534,Underwood,3,36,39,92.3,,10,45,55,81.8,,10,35,45,77.8,,12,47,59,79.7,,9,52,61,85.2,,15,44,59,74.6,,2,59,61,96.7,,,
07,Black Hawk,07,6536,Union,8,59,67,88.1,,10,72,82,87.8,,4,50,54,92.6,,16,71,87,81.6,,6,68,74,91.9,,22,80,102,78.4,,14,86,100,86.0,,,
08,Boone,11,6561,United,3,31,34,91.2,,0,23,23,100.0,,4,31,35,88.6,,0,10,10,100.0,,0,0,0,,,0,0,0,,,0,0,0,,,,
77,Polk,11,6579,Urbandale,29,240,269,89.2,,34,232,266,87.2,,27,234,261,89.7,,38,231,269,85.9,,34,247,281,87.9,,52,247,299,82.6,,48,241,289,83.4,,,
33,Fayette,01,6591,Valley,3,20,23,87.0,,2,23,25,92.0,,5,24,29,82.8,,5,20,25,80.0,,10,68,78,87.2,,8,62,70,88.6,,0,0,0,,,,
89,Van Buren,15,6592,Van Buren,10,30,40,75.0,,12,16,28,57.1,,13,27,40,67.5,,19,18,37,48.6,,14,31,45,68.9,,11,31,42,73.8,,4,29,33,87.9,,,
25,Dallas,11,6615,Van Meter,6,47,53,88.7,,9,40,49,81.6,,3,48,51,94.1,,8,39,47,83.0,,3,42,45,93.3,,4,45,49,91.8,,3,41,44,93.2,,,
69,Montgomery,13,6651,Villisca,5,16,21,76.2,,1,15,16,93.8,,5,18,23,78.3,,15,32,47,68.1,,2,40,42,95.2,,15,29,44,65.9,,0,0,0,,,,
06,Benton,10,6660,Vinton-Shellsburg,5,83,88,94.3,,10,104,114,91.2,,11,105,116,90.5,,22,93,115,80.9,,5,97,102,95.1,,10,98,108,90.7,,13,90,103,87.4,,,
44,Henry,15,6700,Waco,4,26,30,86.7,,8,19,27,70.4,,4,27,31,87.1,,7,17,24,70.8,,4,22,26,84.6,,6,29,35,82.9,,4,26,30,86.7,,,
81,Sac,05,6741,East Sac County,10,61,71,85.9,,29,46,75,61.3,,16,43,59,72.9,,13,48,61,78.7,,9,46,55,83.6,,11,46,57,80.7,,14,45,59,76.3,,,
78,Pottawattamie,13,6750,Walnut,4,6,10,60.0,,4,6,10,60.0,,small N,small N,small N,small N,,small N,small N,small N,small N,,0,0,0,,,0,0,0,,,0,0,0,,,,
58,Louisa,15,6759,Wapello,21,20,41,48.8,,8,22,30,73.3,,6,29,35,82.9,,5,27,32,84.4,,7,39,46,84.8,,12,39,51,76.5,,12,44,56,78.6,,,
09,Bremer,07,6762,Wapsie Valley,5,48,53,90.6,,5,56,61,91.8,,8,47,55,85.5,,8,50,58,86.2,,5,45,50,90.0,,9,44,53,83.0,,2,42,44,95.5,,,
92,Washington,10,6768,Washington,27,71,98,72.4,,21,72,93,77.4,,20,85,105,81.0,,28,84,112,75.0,,24,87,111,78.4,,28,103,131,78.6,,22,93,115,80.9,,,
07,Black Hawk,07,6795,Waterloo,323,483,806,59.9,,286,447,733,61.0,,242,468,710,65.9,,236,465,701,66.3,,154,523,677,77.3,,246,398,644,61.8,,193,443,636,69.7,,,
25,Dallas,11,6822,Waukee,73,658,731,90.0,,56,641,697,92.0,,55,608,663,91.7,,55,570,625,91.2,,38,601,639,94.1,,78,533,611,87.2,,38,462,500,92.4,,,
09,Bremer,07,6840,Waverly-Shell Rock,17,144,161,89.4,,12,120,132,90.9,,13,141,154,91.6,,23,126,149,84.6,,10,149,159,93.7,,21,135,156,86.5,,19,125,144,86.8,,,
93,Wayne,15,6854,Wayne,5,35,40,87.5,,1,31,32,96.9,,6,27,33,81.8,,8,33,41,80.5,,6,29,35,82.9,,9,34,43,79.1,,4,30,34,88.2,,,
40,Hamilton,05,6867,Webster City,19,89,108,82.4,,28,88,116,75.9,,25,76,101,75.2,,16,92,108,85.2,,15,94,109,86.4,,16,92,108,85.2,,17,105,122,86.1,,,
74,Palo Alto,05,6921,West Bend-Mallard,3,19,22,86.4,,2,19,21,90.5,,7,9,16,56.3,,2,17,19,89.5,,7,26,33,78.8,,10,13,23,56.5,,6,19,25,76.0,,,
16,Cedar,10,6930,West Branch,11,41,52,78.8,,11,39,50,78.0,,18,38,56,67.9,,7,43,50,86.0,,12,50,62,80.6,,17,42,59,71.2,,6,42,48,87.5,,,
29,Des Moines,15,6937,West Burlington Ind,5,68,73,93.2,,6,48,54,88.9,,21,55,76,72.4,,16,35,51,68.6,,20,46,66,69.7,,10,37,47,78.7,,8,57,65,87.7,,,
33,Fayette,01,6943,West Central,1,15,16,93.8,,0,17,17,100.0,,1,18,19,94.7,,1,18,19,94.7,,0,14,14,100.0,,5,12,17,70.6,,2,16,18,88.9,,,
28,Delaware,01,6950,West Delaware County,11,88,99,88.9,,22,80,102,78.4,,23,77,100,77.0,,18,79,97,81.4,,14,94,108,87.0,,11,99,110,90.0,,15,94,109,86.2,,,
77,Polk,11,6957,West Des Moines,101,499,600,83.2,,88,504,592,85.1,,90,506,596,84.9,,87,497,584,85.1,,60,588,648,90.7,,108,571,679,84.1,,74,578,652,88.7,,,
31,Dubuque,01,6961,Western Dubuque,25,165,190,86.8,,23,194,217,89.4,,28,187,215,87.0,,21,174,195,89.2,,8,206,214,96.3,,21,193,214,90.2,,41,263,304,86.5,,,
43,Harrison,13,6969,West Harrison,6,11,17,64.7,,7,10,17,58.8,,1,14,15,93.3,,9,13,22,59.1,,3,21,24,87.5,,3,16,19,84.2,,6,20,26,76.9,,,
70,Muscatine,09,6975,West Liberty,15,60,75,80.0,,31,51,82,62.2,,39,32,71,45.1,,25,64,89,71.9,,7,66,73,90.4,,8,77,85,90.6,,15,67,82,81.7,,,
60,Lyon,12,6983,West Lyon,16,67,83,80.7,,16,52,68,76.5,,8,62,70,88.6,,10,67,77,87.0,,7,55,62,88.7,,9,50,59,84.7,,1,54,55,98.2,,,
64,Marshall,07,6985,West Marshall,8,66,74,89.2,,5,63,68,92.6,,10,59,69,85.5,,6,63,69,91.3,,5,64,69,92.8,,8,61,69,88.4,,5,55,60,91.7,,,
67,Monona,12,6987,West Monona,9,28,37,75.7,,21,34,55,61.8,,18,32,50,64.0,,21,33,54,61.1,,16,38,54,70.4,,14,36,50,72.0,,8,38,46,82.6,,,
84,Sioux,12,6990,West Sioux,7,49,56,87.5,,18,36,54,66.7,,18,41,59,69.5,,8,44,52,84.6,,13,41,54,75.9,,19,41,60,68.3,,5,23,28,82.1,,,
97,Woodbury,12,6992,Westwood,8,42,50,84.0,,4,38,42,90.5,,6,30,36,83.3,,7,34,41,82.9,,3,20,23,87.0,,13,30,43,69.8,,7,41,48,85.4,,,
67,Monona,12,7002,Whiting,1,13,14,92.9,,1,17,18,94.4,,3,18,21,85.7,,5,9,14,64.3,,4,10,14,71.4,,small N,small N,small N,small N,,0,13,13,100.0,,,
48,Iowa,10,7029,Williamsburg,20,52,72,72.2,,23,58,81,71.6,,28,53,81,65.4,,20,53,73,72.6,,5,70,75,93.3,,8,53,61,86.9,,3,84,87,96.6,,,
70,Muscatine,09,7038,Wilton,12,63,75,84.0,,9,44,53,83.0,,15,41,56,73.2,,11,44,55,80.0,,13,48,61,78.7,,8,38,46,82.6,,4,49,53,92.5,,,
44,Henry,15,7047,Winfield-Mt Union,3,17,20,85.0,,8,20,28,71.4,,4,20,24,83.3,,3,23,26,88.5,,2,28,30,93.3,,10,15,25,60.0,,5,27,32,84.4,,,
61,Madison,11,7056,Winterset,22,96,118,81.4,,21,93,114,81.6,,9,114,123,92.7,,13,117,130,90.0,,9,87,96,90.6,,21,118,139,84.9,,14,110,124,88.7,,,
43,Harrison,13,7092,Woodbine,6,33,39,84.6,,5,27,32,84.4,,5,23,28,82.1,,8,27,35,77.1,,2,32,34,94.1,,2,22,24,91.7,,2,19,21,90.5,,,
97,Woodbury,12,7098,Woodbury Central,7,36,43,83.7,,9,35,44,79.5,,5,32,37,86.5,,8,32,40,80.0,,8,37,45,82.2,,7,30,37,81.1,,5,38,43,88.4,,,
25,Dallas,11,7110,Woodward-Granger,9,59,68,86.8,,7,49,56,87.5,,5,52,57,91.2,,13,38,51,74.5,,5,54,59,91.5,,5,50,55,90.9,,9,43,52,82.7,,,
,,,,State Total,6802,26941,33743,79.8,,7028,26360,33388,79.0,,7646,25333,32979,76.8,,7446,25161,32607,77.2,,5338,27568,32906,83.8,,7852,24925,32777,76.0,,5469,26489,31958,82.9,,,
